personen_id;schreibweisen;quelle;anzahl_nennungen;erste_nennung;letzte_nennung;nennungsspanne_jahre;nennung_in_urkunden;nennung_in_buergerbuch;nennung_in_verlassenschaften;soziale_gruppe;beruf;unsicherheit_anmerkung
friderich_kenz;Friderich Khenz;Bürgerbuch;1;1562;1562;0;;BB-0962;;buerger;Beutler;
friderich_weinreich;Friderich Weinreich|Fridrich Weinreich;Bürgerbuch;2;1589;1595;6;;BB-2185|BB-2258;;buerger;Hosenstricker;
friedich_iii;Friedich III.;Urkunden;1;1447;1447;0;StaAKr-0291;;;buerger;;
friedrich_1413;Friedrich;Urkunden;1;1413;1413;0;StaAKr-0168;;;buerger;;
friedrich_1690;Friedrich;Urkunden;1;1690;1690;0;StaAKr-0883;;;buerger;;
friedrich_christ;Friedrich Christ;Urkunden;1;1392;1392;0;StaAKr-0075;;;buerger;;
friedrich_dunswert;Friedrich Dunswert;Urkunden;2;1366;1386;20;StaAKr-0041|StaAKr-0061;;;buerger;;
friedrich_eisner;Friedrich Eisner;Urkunden;1;1300;1300;0;StaAK-UrkKr-0005;;;buerger;;
friedrich_fritzestorf;Friedrich Fritzestorf;Urkunden;1;1425;1425;0;StaAKr-0219;;;buerger;;
friedrich_garas;Friedrich Garas;Urkunden;1;1430;1430;0;StaAKr-0227;;;buerger;;
friedrich_glachsperg;Friedrich Glachsperg|Friedrich Glachsperger;Urkunden;2;1391;1406;15;StaAKr-0070|StaAKr-0136;;;buerger;;
friedrich_haller;Friedrich Haller;Urkunden;1;1300;1300;0;StaAK-UrkKr-0005;;;buerger;;
friedrich_ii_pfalz;Friedrich;Urkunden;1;1529;1529;0;StaAKr-0705;;;buerger;;
friedrich_iii;Friedrich III.;Urkunden;136;1439;1522;83;StaAKr-0280|StaAKr-0282|StaAKr-0284|StaAKr-0285|StaAKr-0286|StaAKr-0287|StaAKr-0288|StaAKr-0292|StaAKr-0294|StaAKr-0295|StaAKr-0296|StaAKr-0298|StaAKr-0300|StaAKr-0302|StaAKr-0305|StaAKr-0306|StaAKr-0308|StaAKr-0336|StaAKr-0337|StaAKr-0344|StaAKr-0348|StaAKr-0359|StaAKr-0361|StaAKr-0362|StaAKr-0363|StaAKr-0365|StaAKr-0367|StaAKr-0369|StaAKr-0371|StaAKr-0372|StaAKr-0373|StaAKr-0376|StaAKr-0378|StaAKr-0379|StaAKr-0380|StaAKr-0382|StaAKr-0383|StaAKr-0384|StaAKr-0385|StaAKr-0386|StaAKr-0387|StaAKr-0389|StaAKr-0390|StaAKr-0391|StaAKr-0392|StaAKr-0393|StaAKr-0394|StaAKr-0395|StaAKr-0397|StaAKr-0398|StaAKr-0399|StaAKr-0400|StaAKr-0402|StaAKr-0403|StaAKr-0410|StaAKr-0417|StaAKr-0421|StaAKr-0422|StaAKr-0424|StaAKr-0433|StaAKr-0437|StaAKr-0438|StaAKr-0439|StaAKr-0442|StaAKr-0444|StaAKr-0445|StaAKr-0446|StaAKr-0447|StaAKr-0448|StaAKr-0449|StaAKr-0452|StaAKr-0453|StaAKr-0454|StaAKr-0455|StaAKr-0457|StaAKr-0460|StaAKr-0461|StaAKr-0463|StaAKr-0464|StaAKr-0465|StaAKr-0468|StaAKr-0471|StaAKr-0473|StaAKr-0474|StaAKr-0476|StaAKr-0477|StaAKr-0478|StaAKr-0480|StaAKr-0481|StaAKr-0482|StaAKr-0483|StaAKr-0491|StaAKr-0492|StaAKr-0498|StaAKr-0501|StaAKr-0507|StaAKr-0508|StaAKr-0509|StaAKr-0512|StaAKr-0513|StaAKr-0514|StaAKr-0516|StaAKr-0517|StaAKr-0518|StaAKr-0521|StaAKr-0523|StaAKr-0524|StaAKr-0525|StaAKr-0526|StaAKr-0527|StaAKr-0528|StaAKr-0529|StaAKr-0530|StaAKr-0532|StaAKr-0533|StaAKr-0535|StaAKr-0536|StaAKr-0537|StaAKr-0539|StaAKr-0629|StaAKr-0875|StaAKr-0876|StaAKr-0523a|StAK-Stein-2015|StAK-Stein-2019|StAK-Stein-2020|StAK-Stein-2021|StAK-Stein-2022|StAK-UrkKr-0283|StAK-UrkKr-0289|StAK-UrkKr-0290|StAK-UrkKr-0318|StAK-UrkKr-0416|StAK-UrkKr-0495|StAK-UrkKr-0520|StAK-UrkKr-0541;;;dynastie;;
friedrich_iii_1347;Friedrich Habsburg;Urkunden;1;1359;1359;0;StAK-UrkKr-0032;;;dynastie;;
friedrich_laurer;Friedrich Laurer;Urkunden;1;1398;1398;0;StaAKr-0094;;;buerger;;
friedrich_mueller;Friedrich Müller;Urkunden;1;1401;1401;0;StaAKr-0117;;;buerger;;
friedrich_ostahueber;Fridrich Ostahueber|Fridrich Osthueber;Bürgerbuch;2;1571;1573;2;;BB-1358|BB-1398;;buerger;Lederer;
friedrich_pfarrer;Friedrich Pfarrer;Urkunden;1;1401;1401;0;StaAKr-0113;;;klerus;;
friedrich_rinchhund;Friedrich Rinchhund;Urkunden;1;1481;1481;0;StaAKr-0458;;;buerger;;
friedrich_rueschlein;Friedrich Rüschlein;Urkunden;1;1386;1386;0;StaAKr-0060;;;buerger;;
friedrich_schiestl;Fridrich Schüestl;Bürgerbuch;2;1574;1574;0;;BB-1494|BB-1542;;buerger;;
friedrich_schleicher;Fridrich Schleicher;Bürgerbuch;1;1546;1546;0;;BB-0183;;buerger;Steinmetz;
friedrich_stein;Friedrich Stein;Urkunden;1;1300;1300;0;StaAK-UrkKr-0005;;;buerger;;
friedrich_summer;Friedrich Summer;Urkunden;1;1430;1430;0;StaAKr-0223;;;buerger;;
friedrich_v_iii;Friedrich V. (III.);Urkunden;1;1444;1444;0;StaAKr-0277;;;buerger;;
friedrich_von_wallsee;Friedrich von Wallsee;Urkunden;4;1407;1408;1;StaAKr-0138|StaAKr-0146|StaAKr-0147|StaAKr-0155;;;adel;;
friedrich_von_zwettl;Friedrich von Zwettl;Urkunden;1;1410;1410;0;StaAKr-0158;;;buerger;;
friedrich_weinreich;Fridreich Weinreich;Bürgerbuch;1;1589;1589;0;;BB-2144;;buerger;Hosenstricker;
friedrich_zebinger;Friedrich Zebinger;Urkunden;1;1411;1411;0;StaAKr-0161;;;buerger;;
friesrich_1480;Friesrich;Urkunden;1;1480;1480;0;StaAKr-0443;;;buerger;;
g_schockler;G. Schockhler;Bürgerbuch;1;1549;1549;0;;BB-0276;;buerger;;
gabriel_furtner;Gabriel Furtner;Bürgerbuch;1;1583;1583;0;;BB-1967;;buerger;Fischer;
gabriel_kornhueber;Gabriel Kornhueber;Bürgerbuch;1;1548;1548;0;;BB-0238;;buerger;Tischler;
gabriel_lamprechtshauser;Gabriel Lamprechtshauser;Urkunden;2;1549;1549;0;StaAKr-0805|StaAKr-0806;;;buerger;;
gabriel_luniss;Gabriel Luniss;Bürgerbuch;1;1584;1584;0;;BB-1996;;buerger;Tuchmacher;
gabriel_muensegkher;Gabriel Münsegkher;Bürgerbuch;1;1602;1602;0;;BB-2382;;buerger;;
gabriel_neuquam;Gabriel Neuquam;Bürgerbuch;1;1596;1596;0;;BB-2278;;buerger;Gschmeidler;
gabriel_rhunius;Gabriel Rhunius;Bürgerbuch;1;1581;1581;0;;BB-1890;;buerger;;
gabriel_schaursperger;Gabriel Schaursperger;Bürgerbuch;1;1592;1592;0;;BB-2213;;buerger;;
gabriel_schick;Gabriell Schickh;Bürgerbuch;1;1565;1565;0;;BB-1052;;buerger;Hauer;
gabriel_taenckler;Gabriel Tänckhler;Bürgerbuch;2;1574;1574;0;;BB-1504|BB-1535;;buerger;Tuchscherer;
gabriel_von_verona;Gabriel von Verona;Urkunden;1;1454;1454;0;StaAKr-0328;;;buerger;;
gabriel_walttersperger;Gabriel Walttersperger;Bürgerbuch;1;1574;1574;0;;BB-1518;;buerger;Goldschmied;
gall_retting;Gall Retting;Bürgerbuch;1;1565;1565;0;;BB-1038;;buerger;Seiler;
gall_rettinger;Gall Rettinger;Bürgerbuch;1;1565;1565;0;;BB-1049;;buerger;Lederer;
gall_schneider;Gall Schneider;Bürgerbuch;1;1583;1583;0;;BB-1976;;buerger;Färber;
gall_zanndl;Gall Zanndl;Bürgerbuch;1;1552;1552;0;;BB-0451;;buerger;;
gallon_lanndsler;Gallon Lanndsler;Urkunden;1;1546;1546;0;StaAKr-0795;;;buerger;;
gebhard_hauser;Gebhardt Hauser;Bürgerbuch;1;1567;1567;0;;BB-1188;;buerger;;
gebhart_reutter;Gebhart Reutter;Urkunden;1;1459;1459;0;StaAKr-0379;;;buerger;;
geboldt_nadlstumpff;Geboldt Nadlstumpff;Bürgerbuch;1;1604;1604;0;;BB-2408;;buerger;;
geoergen_koepl;Geörgen Köpl;Bürgerbuch;1;1610;1610;0;;BB-2475;;buerger;;
geoergen_wezels;Geörgen Wezels;Bürgerbuch;1;1611;1611;0;;BB-2493;;buerger;Binder;
georg_1523;Georg;Urkunden;1;1523;1523;0;StaAKr-0642;;;buerger;;
georg_aixer;Georg Aixer;Bürgerbuch;1;1550;1550;0;;BB-0375;;buerger;;
georg_bayr;Georg Bayr;Bürgerbuch;1;1561;1561;0;;BB-0891;;buerger;;
georg_behaim;Georg Behaimb;Bürgerbuch;1;1580;1580;0;;BB-1838;;buerger;Maler;
georg_bremb;Georg Bremb;Bürgerbuch;2;1581;1581;0;;BB-1848|BB-1870;;buerger;Fleischhacker;
georg_breuer;Georg Preuer;Bürgerbuch;2;1566;1567;1;;BB-1088|BB-1209;;buerger;Lederer;
georg_chastner;Georg Chastner;Urkunden;1;1507;1507;0;StaAKr-0572;;;buerger;;
georg_christoph_auer;Georg Christoph Auer;Urkunden;2;1636;1694;58;StAK-Stein-2047|StAK-Stein-2054;;;buerger;;
georg_chunigsperger;Georg Chunigsperger;Urkunden;1;1443;1443;0;StaAKr-0276;;;buerger;;
georg_dachsner;Georg Dachsner;Urkunden;1;1454;1454;0;StaAKr-0324;;;buerger;;
georg_daenkhl;Georg Dänkhl;Bürgerbuch;1;1613;1613;0;;BB-2563;;buerger;;
georg_dauterer;Geörg Dauterer;Bürgerbuch;1;1611;1611;0;;BB-2519;;buerger;Binder;
georg_der_fromme_brandenburg;Markgraf Georgy;Urkunden;1;1530;1530;0;StaAKr-0709;;;adel;;
georg_der_reiche_bayern;Georg von Bayern;Urkunden;1;1488;1488;0;StaAKr-0519;;;buerger;;
georg_dietz;Georg Dietz;Urkunden;1;1628;1628;0;StAK-Stein-2043;;;buerger;;
georg_diezemdorfer;Geörg Diezemdorfer;Bürgerbuch;1;1622;1622;0;;BB-2666;;buerger;;
georg_doll;Georg Droll;Bürgerbuch;1;1569;1569;0;;BB-1343;;buerger;Hauer;
georg_eberl;Gerg Eberl;Bürgerbuch;1;1596;1596;0;;BB-2301;;buerger;Hauer;
georg_ebmar;Georgen Ebmar;Bürgerbuch;1;1548;1548;0;;BB-0254;;buerger;;
georg_eder;Geörg Eder;Bürgerbuch;2;1601;1621;20;;BB-2367|BB-2664;;buerger;Zimmermann;
georg_edmuelner;Georg Edmülner;Bürgerbuch;1;1584;1584;0;;BB-2011;;buerger;;
georg_faider;Georg Faider;Bürgerbuch;1;1562;1562;0;;BB-0945;;buerger;;
georg_felder;Georg Felder;Bürgerbuch;1;1551;1551;0;;BB-0388;;buerger;;
georg_fellnbaum;Georg Fellnpaumb;Bürgerbuch;1;1586;1586;0;;BB-2052;;buerger;;
georg_fischer;Georg Fischer|Georg Vischer;Bürgerbuch;4;1560;1623;63;;BB-0826|BB-0919|BB-1313|BB-2739;;buerger;Steinmetz;
georg_fleischhacker;Georg Fleischhacker;Urkunden;1;1415;1415;0;StaAKr-0179;;;buerger;;
georg_flezer;Georg Flezer;Bürgerbuch;1;1568;1568;0;;BB-1265;;buerger;Hauer;
georg_fuetterer;Georg Fuetterer;Bürgerbuch;1;1567;1567;0;;BB-1204;;buerger;;
georg_gaenhoer;Georg Gänhör;Bürgerbuch;1;1580;1580;0;;BB-1831;;buerger;Maurer;
georg_gaeniz;Georg Gäniz;Bürgerbuch;1;1580;1580;0;;BB-1842;;buerger;Fuhrmann;
georg_gettinger;Georg Gettinger;Bürgerbuch;1;1558;1558;0;;BB-0777;;buerger;Hauer;
georg_geyr;Georg Geyr|Geörg Geyr|Geörgen Geir;Bürgerbuch;3;1557;1564;7;;BB-0699|BB-0732|BB-1028;;buerger;Turmer;
georg_gmaeirath;Georg Gmaeirath;Bürgerbuch;1;1567;1567;0;;BB-1134;;buerger;Nestler;
georg_gmainrach;Georg Gmainrach;Bürgerbuch;1;1568;1568;0;;BB-1217;;buerger;Hutmacher;
georg_gmeinrath;Georg Gmainrath|Georg Gmeinrath;Bürgerbuch;2;1559;1559;0;;BB-0786|BB-0804;;buerger;Hutmacher;
georg_goldtnagl;Geörg Goldtnagl;Bürgerbuch;1;1588;1588;0;;BB-2106;;buerger;;
georg_grabner;Georg Grabner;Urkunden;3;1435;1439;4;StaAKr-0258|StaAKr-0259|StaAKr-0272;;;buerger;;
georg_greillenstainer;Georg Greillenstainer;Bürgerbuch;1;1547;1547;0;;BB-0209;;buerger;;
georg_grembs;Georg Grembs;Bürgerbuch;1;1588;1588;0;;BB-2095;;buerger;Leineweber;
georg_griesmulner;Georg Griesmulner;Bürgerbuch;1;1551;1551;0;;BB-0439;;buerger;Weber;
georg_griffner;Georg Griffner;Bürgerbuch;1;1579;1579;0;;BB-1806;;buerger;Schneider;
georg_grueber;Georg Grueber;Bürgerbuch;3;1573;1575;2;;BB-1420|BB-1543|BB-1556;;buerger;Marktfahrer;
georg_guertner;Georg Guertner;Bürgerbuch;2;1547;1550;3;;BB-0212|BB-0352;;buerger;;
georg_hackenmair;Georg Hackhenmair;Bürgerbuch;1;1614;1614;0;;BB-2575;;buerger;;
georg_haider;Georg Haider;Bürgerbuch;1;1555;1555;0;;BB-0628;;buerger;Schuster;
georg_halmmer;Georg Halmmer;Urkunden;1;1549;1549;0;StaAKr-0805;;;buerger;;
georg_harpfinger;Georg Harpfinger;Bürgerbuch;1;1559;1559;0;;BB-0819;;buerger;Hauer;
georg_hauer;Georg Hauer;Bürgerbuch;1;1624;1624;0;;BB-2763;;buerger;;
georg_haunnerstainer;Georg Haunnerstainer;Bürgerbuch;1;1597;1597;0;;BB-2324;;buerger;Kummetmacher;
georg_heller;Georg Heller;Bürgerbuch;1;1543;1543;0;;BB-0119;;buerger;;
georg_hendorffer;Georg Hendorffer;Urkunden;1;1414;1414;0;StaAKr-0173;;;buerger;;
georg_hinderperger;Georg Hinderperger;Bürgerbuch;1;1600;1600;0;;BB-2360;;buerger;;
georg_hochenwartter;Georg Hochenwartter;Urkunden;1;1482;1482;0;StaAKr-0462;;;buerger;;
georg_hochsteter;Georg Hochsteter;Urkunden;1;1430;1430;0;StaAKr-0223;;;buerger;;
georg_hoedler;Georg Hödler;Bürgerbuch;1;1575;1575;0;;BB-1573;;buerger;Lederer;
georg_hoeman;Geörg Höman;Bürgerbuch;1;1616;1616;0;;BB-2621;;buerger;Schmied;
georg_hoermann;Georg Hörmann;Bürgerbuch;1;1624;1624;0;;BB-2762;;buerger;;
georg_hoffman;Georg Hoffman;Bürgerbuch;3;1577;1589;12;;BB-1647|BB-1671|BB-2170;;buerger;Schwarzfärber;
georg_hofman;Georg Hofman;Bürgerbuch;1;1579;1579;0;;BB-1780;;buerger;Tuchmacher;
georg_holm;Georg|Georg Holm;Urkunden;1;1400;1400;0;StaAKr-0106;;;buerger;;
georg_horueng;Georg Horüng;Bürgerbuch;1;1615;1615;0;;BB-2620;;buerger;Schmied;
georg_hueber;Georg Hueber;Bürgerbuch;1;1567;1567;0;;BB-1155;;buerger;;
georg_hueter;Georg Hueter;Bürgerbuch;1;1566;1566;0;;BB-1124;;buerger;Lederer;
georg_irnfridt;Georg (Irnfridt?);Bürgerbuch;1;1550;1550;0;;BB-0344;;buerger;Schuster;
georg_jager;Georg Jager;Bürgerbuch;1;1565;1565;0;;BB-1065;;buerger;Hauer;
georg_kagerer;Georg Khagerer;Bürgerbuch;1;1559;1559;0;;BB-0788;;buerger;;
georg_kaller;Geörg Khaller;Bürgerbuch;1;1558;1558;0;;BB-0747;;buerger;Fischer;
georg_kaltenprunner;Georg Khaltenprunner;Bürgerbuch;1;1561;1561;0;;BB-0888;;buerger;;
georg_kapfennberger;Jorg Kapfennberger;Bürgerbuch;1;1552;1552;0;;BB-0488;;buerger;;
georg_kauffinger;Georg Kauffinger;Urkunden;1;1548;1548;0;StaAKr-0800;;;buerger;;
georg_kazer;Georg Khazer;Bürgerbuch;1;1553;1553;0;;BB-0538;;buerger;Binder;
georg_kelner;Georg Kelner;Bürgerbuch;2;1582;1582;0;;BB-1912|BB-1938;;buerger;;
georg_kernl;Georg Khernl;Bürgerbuch;1;1613;1613;0;;BB-2561;;buerger;;
georg_kiemberger;Georg Kiemberger;Urkunden;2;1522;1522;0;StaAKr-0635|StaAKr-0636;;;buerger;;
georg_klaussinger;Georg Klaussinger;Urkunden;1;1546;1546;0;StaAKr-0795;;;buerger;;
georg_koepel;Geörg Khöpel;Bürgerbuch;1;1589;1589;0;;BB-2146;;buerger;Nagelschmied;
georg_kopfauer;Georg Khopfauer;Bürgerbuch;1;1555;1555;0;;BB-0598;;buerger;Wagner;
georg_korman;Georg Hörman|Georg Korman|Georgen Khorman;Bürgerbuch;3;1566;1566;0;;BB-1086|BB-1090|BB-1109;;buerger;Beutler;
georg_kosler;Georg Kosler;Urkunden;1;1528;1528;0;StaAKr-0694a;;;buerger;;
georg_kotten;Georg Kotten;Bürgerbuch;1;1575;1575;0;;BB-1544;;buerger;Schuster;
georg_kraucker;Jorg Khrauckher;Bürgerbuch;1;1553;1553;0;;BB-0547;;buerger;;
georg_krauss;Georg Khrauß;Bürgerbuch;1;1596;1596;0;;BB-2292;;buerger;Weißgerber;
georg_krumb;Georg Khrumb;Bürgerbuch;1;1573;1573;0;;BB-1443;;buerger;Kürschner;
georg_kuchlbaur;Georg Kuchlbaur;Bürgerbuch;1;1575;1575;0;;BB-1577;;buerger;Hauer;
georg_kueeffl;Georg Khüeffl;Bürgerbuch;1;1624;1624;0;;BB-2783;;buerger;;
georg_kurz;Georg Khurz;Bürgerbuch;1;1573;1573;0;;BB-1437;;buerger;Panzermacher;
georg_kuttner;Geörg Khettner;Bürgerbuch;1;1595;1595;0;;BB-2250;;buerger;;
georg_lachawizer;Geörg Lachawizer;Bürgerbuch;1;1612;1612;0;;BB-2541;;buerger;;
georg_lannckmair;Georg Lannckhmair;Bürgerbuch;2;1557;1557;0;;BB-0693|BB-0712;;buerger;Hafner;
georg_lauchner;Gerg Lauchner;Bürgerbuch;1;1596;1596;0;;BB-2298;;buerger;Steinmetz;
georg_lechner;Georg Lechner;Bürgerbuch;2;1558;1558;0;;BB-0754|BB-0770;;buerger;Schneider;
georg_leeb;Georg Leb;Bürgerbuch;1;1622;1622;0;;BB-2719;;buerger;Bäcker;
georg_lengenfelder;Geörg Lengenfelder;Bürgerbuch;1;1587;1587;0;;BB-2072;;buerger;;
georg_lhnofla;Georg Lhnofla;Bürgerbuch;1;1621;1621;0;;BB-2656;;buerger;;
georg_linbnauer;Gerg Linbnauer;Bürgerbuch;1;1596;1596;0;;BB-2281;;buerger;Stadtkoch;
georg_loibl;Georg Loibl;Bürgerbuch;1;1567;1567;0;;BB-1185;;buerger;Fleischhacker;
georg_lott;Georg Lott;Bürgerbuch;1;1550;1550;0;;BB-0364;;buerger;;
georg_lunnghofer;Georg Lunghofer|Georg Lunnghofer;Bürgerbuch;2;1578;1578;0;;BB-1725|BB-1742;;buerger;Harnischpolierer;
georg_maerckl;Georg Märckhl;Bürgerbuch;1;1573;1573;0;;BB-1464;;buerger;Gürtler;
georg_mapl;Georg Mapl;Bürgerbuch;1;1540;1540;0;;BB-0069;;buerger;Fleischhacker;
georg_matheus;Jorg Matheus;Bürgerbuch;1;1553;1553;0;;BB-0539;;buerger;Fuhrmann;
georg_maurer;Georg Maurer;Bürgerbuch;1;1622;1622;0;;BB-2679;;buerger;;
georg_mayr;Georg Mayr;Urkunden;1;1549;1549;0;StaAKr-0808;;;buerger;;
georg_mayr_bb1573;Georg Mayr;Bürgerbuch;2;1573;1622;49;;BB-1469|BB-2670;;buerger;Wagner;
georg_mittneer;Georg Mittneer;Bürgerbuch;1;1614;1614;0;;BB-2584;;buerger;Leineweber;
georg_modl;Geörg Moll;Bürgerbuch;1;1615;1615;0;;BB-2608;;buerger;;
georg_muckenhueber;Georg Muckhenhueber|Geörg Muckhenhueber;Bürgerbuch;2;1560;1560;0;;BB-0823|BB-0846;;buerger;;
georg_mugl;Georg Mugl;Bürgerbuch;1;1579;1579;0;;BB-1803;;buerger;;
georg_mulbanger;Georg Mulbanger;Urkunden;1;1457;1457;0;StaAKr-0351;;;buerger;;
georg_nagl;Georg Nagl;Bürgerbuch;1;1548;1548;0;;BB-0243;;buerger;;
georg_nawein;Jorg Nawein;Bürgerbuch;1;1547;1547;0;;BB-0235;;buerger;;
georg_nehainer;Georg Nehainer;Bürgerbuch;1;1585;1585;0;;BB-2040;;buerger;;
georg_neubaur;Geörg Neubaur;Bürgerbuch;1;1587;1587;0;;BB-2069;;buerger;Fleischhacker;
georg_obermair;Georg Obermair|Georg Obermayr;Bürgerbuch;2;1582;1584;2;;BB-1936|BB-2029;;buerger;;
georg_oedl;Georg Ödl;Bürgerbuch;2;1579;1579;0;;BB-1782|BB-1792;;buerger;;
georg_olbm;Georg Olbm;Bürgerbuch;1;1561;1561;0;;BB-0917;;buerger;Müller;
georg_ostermayrs;Georgen Ostermayrs;Bürgerbuch;1;1616;1616;0;;BB-2635;;buerger;Notarius Publicus, Gerichtsschreiber beider Städte;
georg_ostner;Geörg Ostner;Bürgerbuch;1;1588;1588;0;;BB-2122;;buerger;Seiler;
georg_oxlmair;Georg Ochslmair|Georg Oxlmair;Bürgerbuch;2;1569;1569;0;;BB-1300|BB-1310;;buerger;Tuchscherer;
georg_pair;Georg Pair;Urkunden;1;1525;1525;0;StaAKr-0660b;;;buerger;;
georg_part;Georg Part;Bürgerbuch;1;1566;1566;0;;BB-1102;;buerger;;
georg_parth;Georg Parth;Bürgerbuch;1;1567;1567;0;;BB-1166;;buerger;;
georg_paumbol;Georg Paumbol;Urkunden;1;1423;1423;0;StaKr-0211;;;buerger;;
georg_paungartner;Georg Paungarnter|Georg Paungartner|Geörg Paungartner;Bürgerbuch;3;1561;1595;34;;BB-0881|BB-0923|BB-2261;;buerger;Goldschmied;
georg_perg;Georg Perg|Georg Perger;Bürgerbuch;2;1556;1556;0;;BB-0665|BB-0679;;buerger;Barbier;
georg_perkman;Georg Perkman;Bürgerbuch;2;1584;1584;0;;BB-1996|BB-2013;;buerger;Tuchmacher;
georg_pess;Geörg Peß;Bürgerbuch;1;1554;1554;0;;BB-0573;;buerger;Glaser;
georg_piber;Georg Piber;Bürgerbuch;1;1546;1546;0;;BB-0169;;buerger;Zirkelschmied;
georg_pintter;Georg Pintter;Urkunden;1;1419;1419;0;StaAKr-0194;;;buerger;;
georg_plass;Georg Plaß;Bürgerbuch;1;1555;1555;0;;BB-0630;;buerger;Glaser;
georg_ploischl;Georg Ploischl;Bürgerbuch;1;1566;1566;0;;BB-1128;;buerger;Schiffmann;
georg_ploschl;Georg Ploschl;Bürgerbuch;1;1548;1548;0;;BB-0242;;buerger;;
georg_praentlmair;Georg Präntlmair;Bürgerbuch;1;1573;1573;0;;BB-1418;;buerger;Fleischhacker;
georg_preyschuech;Georg Preyschuech;Bürgerbuch;2;1549;1549;0;;BB-0279|BB-0313;;buerger;;
georg_protngeir;Georg Pratngeyr|Georg Protngeir;Bürgerbuch;2;1553;1553;0;;BB-0507|BB-0525;;buerger;Kammmacher;
georg_puertberger;Geörg Puertberger;Bürgerbuch;1;1587;1587;0;;BB-2073;;buerger;Glashändler;
georg_pusler;Georg Pusler;Bürgerbuch;2;1559;1559;0;;BB-0785|BB-0802;;buerger;;
georg_rambler;Georg Rambler;Bürgerbuch;2;1559;1559;0;;BB-0784|BB-0801;;buerger;;
georg_ranfftlperger;Georg Ranfftlperger;Bürgerbuch;1;1546;1546;0;;BB-0197;;buerger;;
georg_rarer;Georg Rarer;Bürgerbuch;1;1562;1562;0;;BB-0958;;buerger;;
georg_rechling;Georg Rechling|Georgen Rechling;Bürgerbuch;3;1563;1567;4;;BB-0970|BB-1004|BB-1142;;buerger;Bäcker;
georg_regauer;Georg Regauer|Geörg Regauer;Bürgerbuch;2;1557;1557;0;;BB-0708|BB-0730;;buerger;;
georg_reichart;Georg Reichart;Bürgerbuch;1;1551;1551;0;;BB-0426;;buerger;;
georg_reichlin;Georgus Reichlin;Bürgerbuch;1;1582;1582;0;;BB-1929;;buerger;;
georg_reidler;Georg Reidler;Bürgerbuch;1;1622;1622;0;;BB-2734;;buerger;Zimmermann;
georg_resch;Geörg Resch;Bürgerbuch;1;1584;1584;0;;BB-2024;;buerger;;
georg_rettenberger;Georg Rettenberger;Urkunden;1;1610;1610;0;StaAKr-0835;;;buerger;;
georg_rettinger;Georg Rettinger;Bürgerbuch;2;1562;1562;0;;BB-0954|BB-0967;;buerger;Hauer;
georg_richalbm;Georg Richalbm;Bürgerbuch;1;1567;1567;0;;BB-1198;;buerger;Kramer;
georg_richter;Georg Richter;Bürgerbuch;1;1586;1586;0;;BB-2053;;buerger;;
georg_rieder;Georg Rieder;Bürgerbuch;2;1549;1555;6;;BB-0318|BB-0601;;buerger;Kammmacher;
georg_ritters;Georg Ritter|Geörgen Ritters;Bürgerbuch;2;1561;1561;0;;BB-0885|BB-0889;;adel;;
georg_rohrauer;Georg Rohrauer;Urkunden;1;1712;1712;0;StaAKr-0862;;;buerger;;
georg_rorer;Georg Rorer;Bürgerbuch;2;1564;1571;7;;BB-1022|BB-1371;;buerger;Bäcker;
georg_rosenberger;Georg Rosenberger;Bürgerbuch;1;1609;1609;0;;BB-2467;;buerger;Leineweber;
georg_rosler;Georg Rosler;Urkunden;1;1526;1526;0;StaAKr-0671f;;;buerger;;
georg_ross;Georg Roß;Bürgerbuch;1;1556;1556;0;;BB-0690;;buerger;Glaser;
georg_rueff;Georg Ruef|Georg Rueff;Bürgerbuch;2;1582;1582;0;;BB-1911|BB-1931;;buerger;;
georg_ruttmair;Georg Ruttmair;Bürgerbuch;1;1535;1535;0;;BB-0012;;buerger;Kupferschmied;
georg_sausenegker;Georg Sausenegker;Urkunden;1;1456;1456;0;StaAKr-0342;;;buerger;;
georg_schaffer;Geörg Schaffer;Bürgerbuch;1;1562;1562;0;;BB-0944;;buerger;Bäcker;
georg_schaider;Georg Schaider;Bürgerbuch;1;1566;1566;0;;BB-1099;;buerger;;
georg_scheckler;Georg Scheckhler;Bürgerbuch;1;1549;1549;0;;BB-0312;;buerger;;
georg_schekch_vom_wald;Georg Schekch vom Wald;Urkunden;1;1446;1446;0;StaAKr-0286;;;buerger;;
georg_schenauers;Georg Schenauers;Bürgerbuch;1;1567;1567;0;;BB-1145;;buerger;Kotzenmacher, Deckenmacher;
georg_schenperger;Georg Schenperger;Urkunden;1;1624;1624;0;StAK_162408_908_reg;;;buerger;;
georg_schepff;Georg Schepff;Bürgerbuch;1;1543;1543;0;;BB-0118;;buerger;;
georg_scherblein;Georg Scherblein;Urkunden;1;1436;1436;0;StaAKr-0263;;;buerger;;
georg_schiestl;Georg Schiestl;Bürgerbuch;1;1624;1624;0;;BB-2772;;buerger;;
georg_schmalzpauer;Georg Schmalzpauer;Bürgerbuch;1;1545;1545;0;;BB-0164;;buerger;Fischer;
georg_schmollen;Georg Schmollen;Urkunden;1;1506;1506;0;StaAKr-0569;;;buerger;;
georg_schneider;Georgen Schneider;Bürgerbuch;1;1566;1566;0;;BB-1081;;buerger;;
georg_schockler;Georg Schockhler;Bürgerbuch;1;1551;1551;0;;BB-0382;;buerger;;
