id;Datum;Datum_unsicher;Name;personen_id;Beruf;Beruf_unsicher;Wirtschaftssektor;Buergen;buergen_id;Buergen_Berufe;Anmerkungen;Ort;orte_unsicher;Datum_Anmerkung;zuordnung_sicher;unsicherheit_anmerkung
BB-0753;1558-11-04;;Gilg Weinperger;aegidius_weinperger;Bäcker;;Lebensmittelhandwerk;Dionisy Rüerer (Bürger zu Stein), Wolfganng Grabmer (Bäcker) (Bürger zu Krems).;dionisy_rueerer|wolf_grabner;|Bäcker;;;;;ja;
BB-0754;1558-11-17;;Georg Lechner;georg_lechner;Schneider;;Textil & Bekleidung;Barthlm Prannthueber.;barthlm_prannthueber;;;;;;ja;
BB-0755;1558-11-18;;Jacob Feiell;jakob_feiell;Wagner;;Holz, Bau & Stein;;;;;;;;ja;
BB-0756;1558-12-02;;Petter Pruner;peter_brunner;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-0757;1558-12-02;;Fabian Bair;fabian_bayr;Schlosser;;Metall & Waffen;Hanns Dröscher, Georg Zeitler (Riemer).;hans_droescher|georg_zeitler;|Riemer;;;;;ja;
BB-0758;1558-12-17;;Cristoff Pernkhasst;christoph_bernkhast;Goldschmied;;Metall & Waffen;;;;Erstmalig vorstellig am 12. August 1558.;;;Hernachbenennte burger haben den 17. tag Decembris A. im 58isten vor erwellung den aidt gethan.;ja;"personen_id vereinheitlicht (vorher christoph_pernkhasst): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-0752 (""Cristoff Bernkhast"", Ähnlichkeit 0.919) - dieselbe Person."
BB-0759;1558-12-17;;Blasy Stainer;blasius_stainer;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-0760;1558-12-17;;Thoman Hartmeyer;thomas_hartmeyer;;;;;;;;;;;;
BB-0761;1558-12-17;;Wolfganng Etmair;wolfgang_edmair;;;;;;;;;;;;
BB-0762;1558-12-17;;Larennz Ferber;laurenz_ferber;;;;;;;;;;;;
BB-0763;1558-12-17;;Fabian Bayr;fabian_bayr;Sporer;;Metall & Waffen;;;;;;;;ja;
BB-0764;1558-12-17;;Petter Pruner;peter_brunner;Hauer;;Landwirtschaft & Weinbau;;;;Erstmalig vorstellig am 2. Dezember 1558.;;;;ja;
BB-0765;1558-12-17;;Hanns Harpl;hans_haerpl;Bäcker;;Lebensmittelhandwerk;;;;Erstmalig vorstellig am 11. März 1558.;;;;ja;"personen_id vereinheitlicht (vorher hans_harpl): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-0744 (""Hanns Härpl"", Ähnlichkeit 1.0) - dieselbe Person."
BB-0766;1558-12-17;;Asm Lip;erasmus_lip;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-0767;1558-12-17;;Cristoff Ernnsthouer;christoph_ernnsthouer;;;;;;;;;;;;
BB-0768;1558-12-17;;Jacob Feigell;jakob_feiell;Wagner;;Holz, Bau & Stein;;;;Erstmalig vorstellig am 18. November 1558.;;;;ja;"personen_id vereinheitlicht (vorher jakob_feigel): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-0755 (""Jacob Feiell"", Ähnlichkeit 0.96) - dieselbe Person."
BB-0769;1558-12-17;;Jacob Moser;jakob_moser;Lebzelter;;Lebensmittelhandwerk;;;;;;;;ja;
BB-0770;1558-12-17;;Georg Lechner;georg_lechner;Schneider;;Textil & Bekleidung;;;;Erstmalig vorstellig am 17. November 1558.;;;;ja;
BB-0771;1558-12-17;;Merth Gegenpaur;martin_gegenpaur;Lederer;;Leder & Pelz;;;;;;;;ja;
BB-0772;1558-12-17;;Michl Pruckhmair;michael_bruckmair;Kupferschmied;;Metall & Waffen;;;;Erstmalig vorstellig am 17. Juni 1558 unter Michael Pruggmair.;;;;ja;
BB-0773;1558-12-17;;Anndre Khunig;andreas_kunig;Lederer;;Leder & Pelz;;;;;;;;ja;
BB-0774;1558-12-17;;Merth Petschl;martin_petschl;Nagelschmied;;Metall & Waffen;;;;;;;;ja;
BB-0775;1558-12-17;;Erhart Feringer;erhart_feringer;;;;;;;;;;;;
BB-0776;1558-12-17;;Sillvester Seckher;silvester_secker;Bader;;Gesundheit;;;;;;;;ja;
BB-0777;1558-12-17;;Georg Gettinger;georg_gettinger;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-0778;1558-12-17;;Thobiaß Schwarzenperger;tobias_schwarzenperger;;;;;;;Erstmalig vorstellig am 3. Juni 1558.;;;;;
BB-0779;1558-12-17;;Hanns Letmair;hans_letmair;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-0780;1558-12-17;;Cristoff Rath;christoph_rath;Weber;;Textil & Bekleidung;;;;;;;;ja;
BB-0781;1558-12-17;;Erhart Schrat;erhart_schrat;Schuster;;Leder & Pelz;;;;;;;;ja;
BB-0782;1558-12-17;;Matheus Sulzpeckh;matthaeus_sulzpeck;Schiffmann;;Transport & Wasserwesen;;;;;;;;ja;
BB-0783;1559-03-17;;Barthlme Suetz;bartholomaeus_suetz;;;;;;;;;;;;
BB-0784;1559-03-17;;Georg Rambler;georg_rambler;;;;;;;;;;;;
BB-0785;1559-03-17;;Georg Pusler;georg_pusler;;;;;;;;;;;;
BB-0786;1559-06-09;;Georg Gmeinrath;georg_gmeinrath;Hutmacher;;Textil & Bekleidung;Wolfganng Kämpl, Wolfganng Thuermer (Schuster).;wolfgang_kaempl|wolfgang_thuermer;|Schuster;;;;;ja;
BB-0787;1559-06-30;;Steffan Tallinger;stephan_tallinger;;;;;;;;;;;;
BB-0788;1559-08-04;;Georg Khagerer;georg_kagerer;;;;;;;;;;;;
BB-0789;1559-08-25;;Thoman Seyr;thomas_seyr;Fragner;;Handel;Gilg Pleß (Messerschmied), Hanns Painstadl (Färber).;aegidius_pless|hans_painstadl;Messerschmied|Färber;;;;;ja;
BB-0790;1559-08-29;;Michel Poiger;michael_poiger;Tischler;;Holz, Bau & Stein;Hanns Ernnsthofer (Drechsler), Anthoni Carl (Tischler).;hans_ernnsthofer|anthoni_karl;Drechsler|Tischler;;;;;ja;
BB-0791;1559-09-15;;Thoman Oswaldt;thomas_oswaldt;Riemer;;Leder & Pelz;Hanns Holzinger (Riemer), Sigmundt Schachner (Sattler).;hans_holzinger|sigmund_schachner;Riemer|Sattler;;;;;ja;
BB-0792;1559-09-15;;Wenndl Hartschmidt;wendelin_hartschmidt;Nadler;;Metall & Waffen;Hanns Stainer (Hafner), Wolfganng Thuerner (Schuster).;hans_stainer|wolfgang_thuerner;Hafner|Schuster;;;;;ja;
BB-0793;1559-09-15;;Michael Poiger;michael_poiger;Tischler;;Holz, Bau & Stein;;;;;;;;ja;
BB-0794;1559-11-10;;Leonhart Werschhauser;leonhard_werschhauser;;;;Leonhart Caß (Schneider) (Bürger zu Krems), Hanns Vorsster (Schneider) (Bürger zu Krems).;leonhard_cass|hans_vorsster;Schneider|Schneider;;;;;;
BB-0795;1559-11-24;;Blasy Dienwäri;blasius_dienwaeri;;;;;;;;;;;;
BB-0796;1559-12-08;;Hanns Enndres;hans_enndres;Kammmacher;;Sonstiges Handwerk;Hanns Merch (Schneider), Matheus Khurz (Radschmied).;hans_merch|matthaeus_kurz;Schneider|Radschmied;;;;;ja;
BB-0797;1559-12-13;;Sigmundt Eberwein;sigmund_eberwein;;;;;;;;;;;;
BB-0798;1559-12-13;;Wilhalbmen Albrechten;wilhelm_albrechten;;;;;;;;;;;;
BB-0799;1559-12-15;;Cristoff Auer;christoph_auer;;;;Gilg Vischer, Peter Prunner.;aegidius_fischer|peter_brunner;;;;;;;
BB-0800;1559-12-15;;Benedict Mairhofer;benedikt_mairhofer;;;;;;;;;;;;
BB-0801;1559-12-19;;Georg Rambler;georg_rambler;;;;;;;Erstmalig vorstellig am 17. März 1559.;;;Hernachbenennte burger haben den 19ten Decembris anno etc. 59isten vor erwellung den aidt gethan.;;
BB-0802;1559-12-19;;Georg Pusler;georg_pusler;;;;;;;Erstmalig vorstellig am 17. März 1559.;;;;;
BB-0803;1559-12-19;;Leonhart Pirchinger;leonhard_pirchinger;Zimmermann;;Holz, Bau & Stein;;;;;;;;ja;
BB-0804;1559-12-19;;Georg Gmainrath;georg_gmeinrath;Hutmacher;;Textil & Bekleidung;;;;Erstmalig vorstellig am 9. Juni 1559.;;;;ja;"personen_id vereinheitlicht (vorher georg_gmainrath): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-0786 (""Georg Gmeinrath"", Ähnlichkeit 0.933) - dieselbe Person."
BB-0805;1559-12-19;;Steffan Tallinger;stephan_tallinger;;;;;;;Erstmalig vorstellig am 30. Juni 1559.;;;;;
BB-0806;1559-12-19;;Thoman Oßwalt;thomas_oswaldt;Riemer;;Leder & Pelz;;;;Erstmalig vorstellig am 15. September 1559.;;;;ja;"personen_id vereinheitlicht (vorher thomas_osswalt): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-0791 (""Thoman Oswaldt"", Ähnlichkeit 0.963) - dieselbe Person."
BB-0807;1559-12-19;;Thoman Seyr;thomas_seyr;Fragner;;Handel;;;;Erstmalig vorstellig am 25. August 1559.;;;;ja;
BB-0808;1559-12-19;;Michl Perger;michael_poiger;Tischler;;Holz, Bau & Stein;;;;Erstmalig vorstellig am 29. August 1559 unter Michel Poiger.;;;;ja;"personen_id vereinheitlicht (vorher michael_perger): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-0790 (""Michel Poiger"", Ähnlichkeit 0.8) - dieselbe Person."
BB-0809;1559-12-19;;Wenndl Hartschmidt;wendelin_hartschmidt;Nadler;;Metall & Waffen;;;;Erstmalig vorstellig am 15. September 1559.;;;;ja;
BB-0810;1559-12-19;;Hanns Enndras;hans_enndres;Kammmacher;;Sonstiges Handwerk;;;;Erstmalig vorstellig am 8. Dezember 1559.;;;;ja;"personen_id vereinheitlicht (vorher hans_enndras): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-0796 (""Hanns Enndres"", Ähnlichkeit 0.923) - dieselbe Person."
BB-0811;1559-12-19;;Cristoff Auer;christoph_auer;;;;;;;Erstmalig vorstellig am 15. Dezember 1559.;;;;;
BB-0812;1559-12-19;;Benedict Mairhofer;benedikt_mairhofer;;;;;;;Erstmalig vorstellig am 15. Dezember 1559.;;;;;
BB-0813;1559-12-19;;Thoman Lerchenfellder;thomas_lerchenfellder;;;;;;;;;;;;
BB-0814;1559-12-19;;Hanns Teichtner;hans_teichtner;Schmied;;Metall & Waffen;;;;;;;;ja;
BB-0815;1559-12-19;;Leopoldt Thanner;leopold_thanner;;;;;;;;;;;;
BB-0816;1559-12-29;;Hanns Weiskhircher;hans_weiskhircher;;;;;;;;;;;;
BB-0817;1559-12-29;;Sigmunndt Geroltinger;sigmund_geroltinger;;;;;;;;;;;;
BB-0818;1559-12-29;;Egidi Sprenngennagl;aegidius_sprenngennagl;Schmied;;Metall & Waffen;;;;;;;;ja;
BB-0819;1559-12-29;;Georg Harpfinger;georg_harpfinger;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-0820;1560-01-05;;Veyt Schreiber;veit_schreiber;Schuster;;Leder & Pelz;Jacob Anndre, Wolfganng Thurner (Schuster).;jakob_anndre|wolfgang_thurner;|Schuster;;;;;ja;
BB-0821;1560-01-19;;Hanns Zettenphening;hans_zettenphening;;;;Michel Khlnepaumb, Lorennz Peter (Tuchscherer).;michael_klerbaum|lorenz_peter;|Tuchscherer;;;;;;
BB-0822;1560-03-01;;Petter Prassler;peter_prassler;;;;;;;;;;;;
BB-0823;1560-03-08;;Georg Muckhenhueber;georg_muckenhueber;;;;;;;;;;;;
BB-0824;1560-03-22;;Valtin Müller;valentin_muellner;Binder;;Holz, Bau & Stein;Hanns Varsser (Schneider), Leonhart Cunnz (Bäcker).;hans_varsser|leonhard_cunnz;Schneider|Bäcker;;;;;ja;
BB-0825;1560-03-29;;Wolfganng Teibler;wolfgang_teibler;Fleischhacker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-0826;1560-05-02;;Georg Fischer;georg_fischer;Steinmetz;;Holz, Bau & Stein;;;;;;;;ja;
BB-0827;1560-05-03;;Wolfganng Weichler;wolfgang_weichler;Maurer;;Holz, Bau & Stein;Martlme Winnckhler, Leopoldt Khornhauff (Steinmetz).;martlme_winckler|leopold_kornhauff;|Steinmetz;;;;;ja;
BB-0828;1560-05-10;;Hanns Pannzer;hans_pannzer;;;;;;;;;;;;
BB-0829;1560-05-28;;Matheus Cramer;matthaeus_cramer;Tischler;;Holz, Bau & Stein;;;;;;;;ja;
BB-0830;1560-05-31;;Eman Panthaleon;eman_panthaleon;;;;Ambrosy Winckhler.;ambrosius_winckler;;;;;;;
BB-0831;1560-06-14;;Sigmunndt Barz;sigmund_barz;Schneider;;Textil & Bekleidung;;;;;;;;ja;
BB-0832;1560-06-21;;Georg Stadlman;georg_stadlman;;;;;;;;;;;;
BB-0833;1560-06-21;;Hanns Vassl;hans_vassl;Schneider;;Textil & Bekleidung;Michl Khlerpaumb (Seiler).;michael_klerbaum;Seiler;;;;;ja;
BB-0834;1560-08-30;;Hannsen Frischauf;hans_frischauf;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-0835;1560-09-13;;Leonharten Hickhenstallers;leonhart_hickenstaller;Schiffmann;;Transport & Wasserwesen;;;;;;;;ja;
BB-0836;1560-09-13;;Thoman Purglechner;thomas_purglechner;Leineweber;;Textil & Bekleidung;;;;;;;;ja;
BB-0837;1560-12-03;;Hannsen Carl;hans_karl;Schreiner;;Holz, Bau & Stein;Hanns Fürst (Schneider), Hanns Arbeiller (Schlosser).;hans_fuerst|hans_arbeiller;Schneider|Schlosser;;;;;ja;
BB-0838;1560-12-03;;Utzen Rinnderer;utz_rinnderer;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-0839;1560-12-13;;Jheronimus Welser;hieronimus_welser;Goldschmied;;Metall & Waffen;Maister Anndre (Goldschmied), Seiz Meserer.;maister_anndre|seiz_meserer;Goldschmied|;;;;;ja;
BB-0840;1560-12-19;;Blasy Müller;blasius_muellner;Drechsler;;Holz, Bau & Stein;Ambrosy Winnckhler (Bürger zu Krems), Rueprecht Frech (Bürger zu Krems).;ambrosius_winckler|ruprecht_frech;;;;;;ja;
